日,時,分,區,死,受傷,事故類型及型態,受傷程度,駕駛資格情形,飲酒情形,肇事逃逸,事故類別
11,16,41,西屯區,0,1,16,3,1,2,1,2
11,16,49,烏日區,0,0,,,1,2,1,3
11,16,54,龍井區,0,0,,,1,2,1,3
11,17,0,清水區,0,1,16,3,1,2,1,2
11,17,0,豐原區,0,1,16,3,1,2,1,2
11,17,3,中區,0,0,,,1,2,1,3
11,17,4,沙鹿區,0,1,17,2,1,1,1,2
11,17,4,梧棲區,0,0,,,1,3,1,3
11,17,6,中區,0,0,,,1,1,1,3
11,17,6,太平區,0,0,,,1,2,1,3
11,17,11,龍井區,0,1,17,2,1,2,1,2
11,17,14,沙鹿區,0,1,15,2,1,2,1,2
11,17,20,大里區,0,0,,,1,2,1,3
11,17,24,大里區,0,0,12,,1,2,1,3
11,17,29,龍井區,0,0,,,1,2,1,3
11,17,36,豐原區,0,0,,,1,2,1,3
11,17,40,西區,0,3,17,2,1,2,1,2
11,17,41,烏日區,0,1,12,3,1,2,1,2
11,17,47,大里區,0,3,16,3,1,2,1,2
11,17,52,潭子區,0,0,,,1,2,1,3
11,17,55,北區,0,0,,,1,2,1,3
11,17,55,南區,0,1,13,3,1,2,1,2
11,17,55,南屯區,0,0,,,1,2,1,3
11,17,56,北屯區,0,2,16,2,1,2,1,2
11,17,57,西區,0,0,,,1,1,1,4
11,17,58,大雅區,0,1,12,3,1,2,1,2
11,18,0,西屯區,0,0,,,1,1,1,3
11,18,0,清水區,0,1,3,3,1,2,1,2
11,18,0,外埔區,0,0,,,1,2,1,3
11,18,7,北屯區,0,0,,,1,1,1,3
11,18,8,東區,0,0,,,1,2,1,3
11,18,12,南屯區,0,0,14,,1,1,1,3
11,18,12,大里區,0,2,13,2,1,2,1,2
11,18,12,龍井區,0,0,,,1,1,1,3
11,18,14,烏日區,0,2,15,2,1,2,1,2
11,18,17,沙鹿區,0,0,,,1,2,1,3
11,18,18,北屯區,0,0,,,1,1,1,3
11,18,22,北區,0,0,,,1,2,1,3
11,18,22,豐原區,0,0,,,1,2,1,3
11,18,25,南屯區,0,0,,,1,11,1,3
11,18,26,西區,0,1,16,3,6,2,1,2
11,18,29,龍井區,0,0,,,1,2,1,3
11,18,32,北屯區,0,1,16,3,1,2,1,2
11,18,34,龍井區,0,2,17,2,1,2,1,2
11,18,35,大雅區,0,1,12,3,1,2,1,2
11,18,36,南區,0,1,16,2,1,2,1,2
11,18,48,北區,0,3,13,2,1,2,1,2
11,18,51,北屯區,0,1,16,3,1,2,1,2
11,18,54,龍井區,0,0,,,1,1,1,4
11,18,59,潭子區,0,0,,,1,2,1,3
11,19,0,大雅區,0,0,,,1,2,1,3
11,19,14,北屯區,0,0,,,1,1,1,3
11,19,27,西區,0,0,,,1,2,2,3
11,19,30,西屯區,0,0,,,1,9,1,3
11,19,31,北區,0,2,12,3,1,2,1,2
11,19,35,西屯區,0,0,,,1,1,1,3
11,19,37,沙鹿區,0,2,17,2,1,2,1,2
11,19,39,中區,0,1,16,3,1,1,1,2
11,19,39,沙鹿區,0,1,17,3,6,2,1,2
11,19,40,豐原區,0,0,,,1,2,1,3
11,19,50,和平區,0,0,11,,1,2,1,3
11,19,50,豐原區,0,0,,,1,2,1,3
11,19,55,潭子區,0,0,17,3,1,2,1,3
11,20,10,大雅區,0,0,,,1,2,1,3
11,20,19,西區,0,0,,,1,1,1,3
11,20,21,東區,0,0,15,3,1,2,1,3
11,20,21,北屯區,0,3,16,2,1,2,1,2
11,20,26,沙鹿區,0,2,17,3,1,2,1,2
11,20,27,東區,0,0,,,1,2,1,3
11,20,28,大雅區,0,0,,,1,9,2,3
11,20,28,大雅區,0,1,14,3,1,2,1,2
11,20,28,新社區,0,1,26,2,1,2,1,2
11,20,47,西屯區,0,0,,,,,1,3
11,20,59,北屯區,0,0,,,3,2,1,3
11,21,3,西區,0,1,27,2,1,2,1,2
11,21,5,北區,0,0,,,1,1,1,3
11,21,20,西屯區,0,2,10,2,1,2,1,2
11,21,24,西屯區,0,2,16,2,1,2,1,2
11,21,45,北屯區,0,0,,,1,1,1,3
11,21,49,大里區,0,0,14,,1,2,1,3
11,22,4,西屯區,0,0,,,1,1,1,3
11,22,10,霧峰區,0,0,,,3,2,1,3
11,22,30,霧峰區,0,3,16,2,8,7,1,2
11,22,40,北區,0,1,17,3,1,2,1,2
11,22,45,清水區,0,0,,,1,2,1,3
11,22,50,西屯區,0,0,,,1,1,1,3
11,22,55,神岡區,0,0,,,1,2,1,3
11,22,56,大里區,0,2,3,2,8,10,1,2
11,22,58,西屯區,0,1,13,2,1,1,1,2
11,23,8,大雅區,0,1,12,2,3,8,1,2
11,23,10,大里區,0,0,,,1,2,1,3
11,23,20,西屯區,0,0,,,1,1,1,3
11,23,28,大雅區,0,2,15,2,1,2,1,2
11,23,34,大雅區,0,1,11,3,1,2,1,2
12,0,0,北屯區,0,0,,,1,2,1,3
12,0,7,大里區,0,0,17,3,1,2,1,3
12,0,9,豐原區,0,1,17,3,6,2,1,2
12,0,10,霧峰區,0,0,,,1,2,1,3
12,0,11,東區,0,1,15,3,1,11,1,2
12,1,2,南區,0,0,,,1,2,1,3
12,1,6,北屯區,0,2,15,2,1,2,1,2
12,1,15,西屯區,0,1,16,3,4,2,1,2
12,1,41,西屯區,0,1,13,2,1,2,1,2
12,3,0,南屯區,0,0,,,1,10,1,3
12,6,0,北屯區,0,1,16,2,1,2,1,2
12,6,3,南屯區,0,0,,,1,2,1,3
12,6,26,沙鹿區,0,0,,,1,2,1,3
12,6,35,大里區,0,0,,,1,2,1,3
12,7,20,中區,0,1,15,2,1,2,1,2
12,7,34,外埔區,0,1,17,3,1,4,1,2
12,7,41,南屯區,0,3,17,2,1,2,1,2
12,7,42,豐原區,0,2,17,2,1,2,1,2
12,7,55,神岡區,0,0,,,1,1,1,3
12,8,5,豐原區,0,0,,,1,2,1,3
12,8,7,烏日區,0,1,16,3,1,2,1,2
12,8,21,大雅區,0,2,17,3,1,2,1,2
12,8,23,霧峰區,0,2,17,2,1,2,1,2
12,8,29,南區,0,0,,,1,2,1,3
12,8,42,北屯區,0,0,,,1,1,1,3
12,8,45,東勢區,0,2,17,2,3,2,1,2
12,8,50,北區,0,0,,,1,2,1,3
12,8,53,大雅區,0,1,13,3,1,2,1,2
12,8,56,神岡區,0,0,,,1,2,1,3
12,9,15,南區,0,2,16,2,1,2,1,2
12,9,17,東區,0,1,16,3,1,2,1,2
12,9,18,新社區,0,1,10,2,1,2,1,2
12,9,24,西屯區,0,2,13,2,1,2,1,2
12,9,25,霧峰區,0,0,,,1,2,1,3
12,9,27,潭子區,0,0,,,1,2,1,3
12,9,27,北屯區,0,1,10,3,1,2,1,2
12,9,34,北屯區,0,0,,,1,1,1,3
12,9,34,沙鹿區,0,1,13,2,1,2,1,2
12,9,35,北區,0,0,,,1,1,1,3
12,9,39,豐原區,0,2,16,3,1,2,1,2
12,9,41,東勢區,0,0,,,1,3,1,3
12,9,55,潭子區,0,0,,,1,2,1,3
12,9,55,霧峰區,0,1,11,2,6,2,1,2
12,9,57,南區,0,1,17,3,1,2,1,2
12,9,59,南屯區,0,0,,,1,2,1,3
12,9,59,北屯區,0,0,,,1,1,1,3
12,10,0,大雅區,0,0,,,3,2,1,3
12,10,4,南區,0,0,,,1,2,1,3
12,10,7,西屯區,0,2,12,2,1,2,1,2
12,10,12,大雅區,0,1,11,3,1,2,1,2
12,10,15,石岡區,0,0,13,3,1,2,1,3
12,10,25,霧峰區,0,1,17,3,1,2,1,2
12,10,26,太平區,0,1,13,2,8,2,1,2
12,10,27,大甲區,0,1,12,3,3,2,1,2
12,10,29,北屯區,0,1,16,2,1,2,1,2
12,10,36,北屯區,0,1,15,2,1,2,1,2
12,10,38,北區,0,1,16,2,1,2,1,2
12,10,40,大雅區,0,0,,,1,2,1,3
12,10,48,石岡區,0,1,13,3,1,2,1,2
12,10,50,南區,0,0,,,1,2,1,3
12,11,0,南屯區,0,0,,,1,1,1,3
12,11,0,太平區,0,1,12,3,1,2,1,2
12,11,6,神岡區,0,0,,,1,2,1,3
12,11,7,清水區,0,1,12,2,1,2,1,2
12,11,10,大雅區,0,1,13,2,3,2,1,2
12,11,10,北區,0,2,12,2,1,2,1,2
12,11,10,清水區,0,0,12,3,1,2,1,3
12,11,14,清水區,0,0,,,1,2,1,3
12,11,15,西區,0,0,,,1,1,1,3
12,11,20,大里區,0,2,14,3,1,2,1,2
12,11,22,西屯區,0,1,13,2,1,2,1,2
12,11,23,西區,0,1,15,2,1,2,1,2
12,11,31,烏日區,0,0,,,1,2,1,3
12,11,35,龍井區,0,0,,,1,2,1,3
12,11,40,豐原區,0,0,,,3,2,1,3
12,11,42,龍井區,0,1,11,2,1,2,1,2
12,11,43,大雅區,0,1,17,3,1,2,1,2
12,11,45,大雅區,0,2,16,3,1,2,1,2
12,12,8,大里區,0,0,,,1,2,1,3
12,12,9,東區,0,0,,,1,2,1,3
12,12,19,北屯區,0,0,,,1,1,1,3
12,12,32,神岡區,0,2,11,2,8,2,1,2
12,12,34,北屯區,0,0,,,1,1,1,3
12,12,42,潭子區,0,0,,,1,2,1,3
12,12,48,東區,0,0,,,1,2,1,3
12,12,50,西區,0,2,12,2,1,2,1,2
12,12,57,西區,0,0,,,1,1,1,3
12,13,2,后里區,0,0,16,3,3,2,1,3
12,13,8,西屯區,0,1,17,3,1,2,1,2
12,13,10,大里區,0,0,13,,1,2,1,3
12,13,12,霧峰區,0,0,,,1,2,1,3
12,13,13,龍井區,0,0,,,1,2,1,3
12,13,19,西區,0,1,2,3,1,2,1,2
12,13,20,北區,0,0,,,1,2,1,3
12,13,20,清水區,0,0,,,1,2,1,3
12,13,22,北區,0,2,16,3,1,2,1,2
12,13,25,沙鹿區,0,0,,,1,2,1,3
12,13,31,西屯區,0,0,,,1,1,1,3
12,13,34,西屯區,0,1,13,2,1,2,1,2
12,13,41,北區,0,0,,,1,1,1,3
12,13,45,西區,0,0,,,1,2,1,3
12,13,49,北區,0,0,,,1,2,1,3
12,13,54,大甲區,0,0,,,1,1,1,3
12,13,55,西區,0,0,,,1,1,1,3
12,14,0,沙鹿區,0,0,,,1,2,1,3
12,14,2,東區,0,1,16,2,1,2,1,2
12,14,4,潭子區,0,1,17,3,1,2,1,2
12,14,10,太平區,0,0,,,1,2,1,3
12,14,16,北屯區,0,1,16,3,1,2,1,2
12,14,20,潭子區,0,1,17,2,1,2,1,2
12,14,21,北區,0,0,,,1,2,1,3
12,14,21,大甲區,0,1,11,3,1,2,1,2
12,14,29,東區,0,0,,,1,2,1,3
12,14,30,大里區,0,1,17,3,3,1,1,2
12,14,32,北區,0,0,,,1,2,1,3
12,14,33,西屯區,0,0,,,1,1,1,3
12,14,35,北區,0,0,,,1,2,1,3
12,14,38,東區,0,1,13,2,1,2,1,2
12,14,38,霧峰區,0,1,12,2,8,2,1,2
12,14,40,東區,0,1,12,3,1,2,1,2
12,14,44,北屯區,0,1,16,3,1,2,1,2
12,14,48,東勢區,0,0,,,1,2,1,3
12,14,51,石岡區,0,1,17,2,1,8,1,2
12,14,51,東勢區,0,0,24,3,1,2,1,3
12,15,0,北屯區,0,2,13,2,1,2,1,2
12,15,1,北區,0,1,16,3,1,2,1,2
12,15,5,北屯區,0,1,16,3,1,2,1,2
12,15,11,東勢區,0,0,,,1,2,1,3
12,15,13,東區,0,0,,,1,2,1,3
12,15,14,東區,0,0,,,1,2,1,3
12,15,15,烏日區,0,0,,,1,2,1,3
12,15,21,北區,0,0,,,1,2,1,3
12,15,23,大里區,0,2,16,2,1,2,1,2
12,15,30,潭子區,0,1,17,2,1,2,1,2
12,15,31,東勢區,0,1,16,2,1,2,1,2
12,15,37,西屯區,0,1,16,2,1,2,1,2
12,15,37,大里區,0,0,,,1,2,1,3
12,15,38,南區,0,0,,,1,2,1,3
12,15,39,西屯區,0,1,17,2,1,2,1,2
12,15,50,豐原區,0,1,16,3,1,2,1,2
12,15,51,西屯區,0,0,,,1,2,1,3
12,15,55,霧峰區,0,0,13,,1,2,1,3
12,16,0,豐原區,0,0,,,1,2,1,3
12,16,4,大里區,0,2,16,2,1,2,1,2
12,16,10,北屯區,0,0,,,1,2,1,3
12,16,10,沙鹿區,0,0,,,1,2,1,3
12,16,13,豐原區,0,0,,,1,2,1,3
12,16,15,大甲區,0,0,,,1,1,1,3
12,16,19,大里區,0,3,15,2,1,2,1,2
12,16,24,豐原區,0,0,,,1,2,1,3
12,16,29,北屯區,0,1,17,3,1,2,1,2
12,16,33,北屯區,0,2,12,2,1,11,1,2
12,16,33,北屯區,0,1,16,3,1,2,1,2
12,16,45,潭子區,0,1,9,3,1,2,1,2
12,16,45,東勢區,0,0,29,3,1,2,1,3
12,16,50,大里區,0,0,,,1,2,1,3
12,17,0,大雅區,0,2,17,2,1,2,1,2
12,17,8,北區,0,0,,,1,2,1,3
12,17,10,南區,0,1,16,3,1,2,1,2
12,17,10,大甲區,0,2,12,3,1,2,1,2
12,17,12,北區,0,0,,,1,1,1,3
12,17,15,石岡區,0,0,,,1,2,1,3
12,17,25,西區,0,0,,,1,1,1,3
12,17,27,太平區,0,0,,,1,2,1,3
12,17,30,南屯區,0,1,16,3,1,2,1,2
12,17,38,豐原區,0,0,,,1,2,1,3
12,17,41,北屯區,0,0,,,1,1,1,3
12,17,45,北屯區,0,0,,,1,1,1,3
12,17,45,烏日區,0,1,15,3,1,2,1,2
12,17,46,北屯區,0,0,,,1,1,1,3
12,17,51,霧峰區,0,0,,,1,2,1,3
12,17,53,南屯區,0,0,,,1,1,1,3
12,17,57,豐原區,0,0,,,1,2,1,4
12,18,0,豐原區,0,1,14,3,1,2,1,2
12,18,3,北屯區,0,0,,,1,1,1,3
12,18,6,南屯區,0,0,,,1,1,1,3
12,18,10,北屯區,0,0,,,1,1,1,3
12,18,11,北屯區,0,0,,,1,2,1,3
12,18,14,北屯區,0,0,,,1,1,1,3
12,18,14,大安區,0,0,,,1,9,1,3
12,18,15,北屯區,0,0,,,1,2,1,3
12,18,16,北屯區,0,0,,,1,2,1,3
12,18,19,清水區,0,0,,,1,9,1,3
12,18,23,豐原區,0,0,,,,,2,3
12,18,41,烏日區,0,0,,,1,2,1,3
12,18,53,梧棲區,0,1,16,3,1,2,1,2
12,18,54,梧棲區,0,2,16,2,1,2,1,2
12,18,58,北區,0,0,,,1,2,1,3
12,18,59,大雅區,0,0,,,1,2,1,3
12,19,3,北區,0,0,,,1,2,1,3
12,19,4,北屯區,0,0,,,1,2,1,3
12,19,9,東區,0,1,17,3,1,2,1,2
12,19,15,大雅區,0,2,15,2,8,2,1,2
12,19,15,梧棲區,0,0,,,1,2,1,3
12,19,16,北區,0,1,17,3,1,2,1,2
12,19,22,北區,0,1,2,3,1,2,2,2
12,19,34,烏日區,0,0,,,1,2,1,3
12,19,45,潭子區,0,1,17,2,1,7,1,2
12,19,56,烏日區,0,0,,,1,2,1,3
12,19,57,北屯區,0,1,12,3,1,2,1,2
12,20,2,西區,0,0,13,,1,1,1,3
12,20,21,西屯區,0,1,12,3,1,2,1,2
12,20,41,沙鹿區,0,2,15,3,4,2,1,2
12,20,49,南屯區,0,0,,,1,2,1,3
12,20,52,南屯區,0,2,16,3,1,2,1,2
12,21,9,外埔區,0,0,13,,1,2,1,3
12,21,21,豐原區,0,0,,,1,2,1,3
12,21,25,北屯區,0,1,17,3,1,2,1,2
12,21,29,南屯區,0,0,,,1,1,1,3
12,21,35,霧峰區,0,0,,,1,2,1,3
12,21,45,北區,0,1,15,2,1,2,1,2
12,21,52,北屯區,0,3,16,2,1,2,1,2
12,21,56,西屯區,0,1,16,3,1,2,1,2
12,21,59,南區,0,0,17,3,1,2,1,3
12,22,0,龍井區,0,0,,,1,2,1,3
12,22,0,龍井區,0,2,17,2,1,2,1,2
12,22,50,南區,0,1,16,3,1,2,1,2
12,23,4,豐原區,0,0,,,1,2,1,3
12,23,40,烏日區,0,0,,,1,2,1,3
13,0,5,沙鹿區,0,2,13,2,1,2,1,2
13,0,6,潭子區,0,2,16,2,6,2,1,2
13,1,27,中區,0,1,16,3,1,2,1,2
13,5,8,東區,0,1,15,2,3,2,1,2
13,6,0,龍井區,0,1,17,2,1,2,1,2
13,6,24,龍井區,0,1,12,2,6,8,1,2
13,6,30,西屯區,0,1,16,3,1,2,1,2
13,6,30,豐原區,0,1,15,3,1,2,1,2
13,6,37,南屯區,0,1,18,2,1,2,1,2
13,6,48,沙鹿區,0,1,15,3,1,2,1,2
13,6,59,大肚區,0,0,,,1,2,1,3
13,7,8,大里區,0,0,,,1,2,1,3
13,7,8,豐原區,0,0,,,1,2,1,3
13,7,14,大雅區,0,1,15,3,1,2,1,2
13,7,16,新社區,0,0,,,1,2,1,3
13,7,20,西屯區,0,0,,,1,1,1,3
13,7,20,清水區,0,0,13,3,1,1,1,3
13,7,25,西屯區,0,0,,,1,1,1,3
13,7,28,南區,0,1,13,2,1,2,1,2
13,7,28,東勢區,0,0,,,1,2,1,3
13,7,30,豐原區,0,0,13,3,1,2,1,3
13,7,32,大雅區,0,0,,,1,2,1,3
13,7,32,新社區,0,0,,,1,2,1,3
13,7,35,北屯區,0,2,12,2,6,2,1,2
13,7,35,沙鹿區,0,0,,,1,2,1,3
13,7,37,神岡區,0,2,15,2,1,2,1,2
13,7,38,北屯區,0,1,16,2,1,2,1,2
13,7,39,潭子區,0,1,15,3,8,2,1,2
13,7,43,北區,0,3,15,2,1,2,1,2
